text,label,episode,season,ids,is_train
it's not like we don't know how to party,2,0409,04,16708,True
yeah all right let's go,5,0409,04,16709,False
and may maybe we could end up on a boat again,4,0409,04,16710,True
hey hey hey when uh when were we on a boat,2,0409,04,16711,False
remember that really cold morning you woke up and those dogs were licking your face,4,0409,04,16712,True
well those were seals man,4,0409,04,16713,True
hey mon little question for ya how do you think this suit will look on an assistant buyer,1,0409,04,16714,True
okay the owner of allesandro's came over to yell at me but instead i made him some sauce and he offered me the job as head chef,3,0409,04,16715,False
oh my god you just ruined the thing i was practicing the whole way home but i'm soo happy,1,0409,04,16716,False
can you believe it i finally get to run my own kitchen,3,0409,04,16717,True
ohh you've waited soo long,1,0409,04,16718,True
hey pheebs quick question for ya,1,0409,04,16719,True
how do you think this suit would look on an assistant buyer at bloomingdale's,1,0409,04,16720,True
i don't know it would totally depend on her coloring and you got the job,6,0409,04,16721,False
you got the job why didn't you tell me,3,0409,04,16722,True
ohh it's gonna be so great i'm gonna get to help decide what we sell i'm gonna have an office with walls and everything i'm gonna have walls,1,0409,04,16723,False
okay is this the day of good news or what i got us a job the wedding reception,6,0409,04,16724,False
ohh umm phoebe i kinda need to talk to you about that umm well i i i think it might be time for me to take a step back from catering,3,0409,04,16725,True
but we've only had one job,6,0409,04,16726,False
i know but now we have this second one and it just it feels like it's snowballing y'know,3,0409,04,16727,True
yeah what are you saying,6,0409,04,16728,False
i got offered the head chef job at allesandro's,3,0409,04,16729,True
what,6,0409,04,16730,False
it's okay cause y'know what you don't really need me for the business,3,0409,04,16731,True
you're the cook with out you it's just me driving up to people's houses with empty trays and asking for money,6,0409,04,16732,True
all right but umm i i i'll pay you back all the money you invested and you can keep the van,3,0409,04,16733,False
for what i can't believe this i gotta get out of here,6,0409,04,16734,False
phoebe wait a minute,3,0409,04,16735,True
i'm an assistant buyer,1,0409,04,16736,True
all right so we'll get a little coffee and get energized and we'll head back out,5,0409,04,16737,True
so we're having fun right,5,0409,04,16738,True
we don't need that wizard guy we hit a couple of clubs talked to some strangers and uh after this we'll head down to the docks and see about that boat thing,5,0409,04,16739,False
i'm kinda beat,2,0409,04,16740,True
actually me too,4,0409,04,16741,True
are you serious,5,0409,04,16742,True
so you guys want coffees,0,0409,04,16743,True
yeah but uh i don't want to be up too late so uh i'll have a decaf,5,0409,04,16744,True
actually can i get some hot water with a little lemon i think i strained my voice screaming in there does it have to be so loud,4,0409,04,16745,True
i can't hear a word you're saying my ears are ringing so bad,5,0409,04,16746,False
i'm just glad i brought that extra pair of socks y'know i used them as mittens i didn't want to touch a thing in that last place,2,0409,04,16747,True
how sad are we,2,0409,04,16748,True
y'know what we're not sad we're not sad we're just not 21 anymore y'know i'm 29 years old damnit and i want to sit in a comfortable chair and watch television and go to bed at a reasonable hour,4,0409,04,16749,True
yeah and i like to hang out in a quiet place where i can talk to my friends,5,0409,04,16750,True
and so what if i like to go home throw on some kenny g and take a bath,2,0409,04,16751,True
we're 29 we're not women,5,0409,04,16752,True
ohh here you are y'know i'm i'm glad you decided to hear me out,3,0409,04,16753,True
i've been doing a lot of thinking a lot and umm well i came up with a whole bunch of businesses you can do with your van okay umm you could be flower delivery person,3,0409,04,16754,True
what,6,0409,04,16755,True
or a bakery delivery person,3,0409,04,16756,True
i wa i wa i wa,6,0409,04,16757,True
pizza,3,0409,04,16758,True
monica,6,0409,04,16759,True
all right i've got a whole bunch of uh uh stuff in this area but umm i'm getting the feeling that you don't want to deliver,3,0409,04,16760,True
no,6,0409,04,16761,True
okay i'm guessing that if you don't want to deliver you probably don't want to pick stuff up either,3,0409,04,16762,True
no,6,0409,04,16763,True
y'know what let's do the catering business,3,0409,04,16764,True
yeah y'know i i made a commitment to you y'know what it'd be it'd be fun,3,0409,04,16765,False
oh it will be fun ohh yay oh okay ooh let's plan the wedding reception wow you really wanted me to do something with this van y'know what i want you to take the chef job,6,0409,04,16766,False
yeah that's what you really want yeah i don't want to be the reason you're unhappy that would just make me unhappy and i really don't want to be the reason i'm unhappy,6,0409,04,16767,True
besides it might be kinda fun to form the new a team,6,0409,04,16768,True
oh hi mrs lynch is joanna in already,1,0409,04,16769,False
oh my goodness you haven't heard,0,0409,04,16770,False
heard what,1,0409,04,16771,True
joanna passed away last night,0,0409,04,16772,False
well she was leaving work and she was hit by a cab,0,0409,04,16773,True
oh my god oh i cannot believe it,1,0409,04,16774,True
oh god oh god oh god,1,0409,04,16775,True
i didn't realize that she was so close,0,0409,04,16776,False
yes so close mrs lynch i know that this is an emotional and difficult time for all of us but by any chance did joanna send any paperwork your way before it happened,1,0409,04,16777,False
no nothing imagine if she had just stepped off that curb a few seconds later,0,0409,04,16778,True
yes yes just a few seconds and she'd still be with us nothing about an assistant buyer,1,0409,04,16779,True
no i'm sorry i have to go,0,0409,04,16780,True
oh sophie i guess you didn't hear about joanna,1,0409,04,16781,True
i sure did closing credits,0,0409,04,16782,True
umm i just wanna say uh that with a pinch of exictement a dash of hard work a dollup of cooperation we can have the recipe are you gonna kill me,3,0409,04,16783,False
i'm sorry i'm late did i miss anything,2,0410,04,16784,True
joey stuffing 15 oreos in his mouth,6,0410,04,16785,True
15 your personal best,2,0410,04,16786,True
where were you,6,0410,04,16787,True
oh on a date yeah i met this girl on the train going to a museum upstate,2,0410,04,16788,True
oh yeah how did you meet her,4,0410,04,16789,True
okay it was just me and her at the back of the train and i sat near the door so she'd have to pass by me if she wanted to switch cars she was totally at my mercy,2,0410,04,16790,False
were you so late because you were burring this woman,4,0410,04,16791,True
no i'm getting back down cause she lives in poughkeepsie she seems really great but she's like totally great but she lives two and a half hours away,2,0410,04,16792,False
how can she be great if she's from poughkeepsie that joke would've killed in albany,4,0410,04,16793,True
done i did it heh who's stupid now opening credits,5,0410,04,16794,True
hey look at this they're lighting the big christmas tree tonight,4,0410,04,16795,True
umm that paper's two weeks old,6,0410,04,16796,True
all right who keeps leaving old newspapers in the trash i really wanted to take kathy to this i can't believe i missed it,4,0410,04,16797,True
really i didn't think girls ever just wanted a fling,4,0410,04,16798,True
well believe me it's been a long time since i've been flung,1,0410,04,16799,True
well i know what i'm giving you for christmas,5,0410,04,16800,True
y'know what there's some nice guys at my office do you want me to set you up,4,0410,04,16801,False
yeah wait a minute it's been a long time that i've been single how come you never offered this before,1,0410,04,16802,False
well i have a girlfriend i'm i'm happy so i no longer feel the need to go out of my way to stop others from being happy,4,0410,04,16803,False
okay no accountants oh and no one from like legal i don't like guys with boring jobs,1,0410,04,16804,True
oh and ross was like what a lion tamer,4,0410,04,16805,True
what's wrong mon,6,0410,04,16806,True
ohh everybody at the restaurant still hates me,3,0410,04,16807,True
i thought i was making headway everyone was smiling at me all day i get off work and i find out that they wrote this on my chef's hat,3,0410,04,16808,True
hey maybe they meant to write quiet bitch ',6,0410,04,16809,True
hey honey what's the matter fine i was just trying to be nice whoa,1,0410,04,16810,False
i mean i have not been picked on this much since kindergarten and they had to bring in someone from junior high to do the see saw with me,3,0410,04,16811,False
i mean they're trying to do everything they can to make me quit and if there were any other job i would but this is something i've been waiting for my whole life,3,0410,04,16812,True
well wait a minute you're the boss why don't you just yell at them or fire them,1,0410,04,16813,False
i would love too but i can't i mean i just can't you know that i'm not good at confrontation,3,0410,04,16814,True
hey you know what you can do i remember reading about this director i think it was orson wells who at the beginning of the movie would hire somebody just so he could fire them in front of everybody then they would all know who's boss,4,0410,04,16815,True
