text,label,episode,season,ids
hey ross listen dirk was wondering about the woman that you brought and if you guys were together or,5,0920,09,44894
oh well no but i mean she only goes out with really really smart guys,2,0920,09,44895
hey i got a 690 on my sats,0,0920,09,44896
i'd lead with that,2,0920,09,44897
that's it just sign right on the bra,3,0920,09,44898
monica,5,0920,09,44899
don't worry joe i won't come next year,3,0920,09,44900
what have you got there,5,0920,09,44901
just some boys gave me their phone numbers,2,0920,09,44902
ah let me see damn that's a lot of guys are you a little slutty,5,0920,09,44903
let me see if i approve any of these clowns this guy wears a rug this guy's canadian and this guy is in a cult ok and it costs you 5 000$ to get to level three and i don't feel any different,5,0920,09,44904
pass pass oh pass double pass pass,5,0920,09,44905
why why what's wrong with these guys,1,0920,09,44906
nothing major it's just that you know they're not really good enough for you and you deserve the best,5,0920,09,44907
joey you're so sweet,1,0920,09,44908
that's true but you know what it doesn't matter because i already know who you're gonna go home with tonight,5,0920,09,44909
who,1,0920,09,44910
me,5,0920,09,44911
yes because we live together that's a joke,5,0920,09,44912
oh screw it i didn't get it,1,0920,09,44913
gotcha,5,0920,09,44914
so how did you enjoy the play,4,0920,09,44915
oh my god honey i'm so so so so so sorry,3,0920,09,44916
well you should be you missed the most powerful three hours in the history of the theater,4,0920,09,44917
oh yeah i mean at first i hated it but why wouldn't i because as a man i've been trained not to listen but after chapter 16,4,0920,09,44918
oh yeah i had no idea the amazing journey you go through as a woman tell me tell me about your first period,4,0920,09,44919
no,3,0920,09,44920
did somebody sign your bra,4,0920,09,44921
so i got it when i was 13,3,0920,09,44922
hey ross so listen about you and the dinosaur girl are you really just gonna let a couple of nobel prizes scare you off what is that come on a piece of paper,6,0920,09,44923
it's actually a 1 000 000$ prize,2,0920,09,44924
go charlie but my point is ok so she dated them but she also broke up with them maybe she's looking to you know slum it with some average joe phd,6,0920,09,44925
yeah maybe i do have my whole career in front of me i mean i can still win a nobel prize although the last two papers i've written were widely discredited,2,0920,09,44926
you're so much more than just brains you're sweet and kind and funny,6,0920,09,44927
and sexy,2,0920,09,44928
ok well give her a chance to see all of that,6,0920,09,44929
yeah you're right thanks pheebs i'm gonna go find her,2,0920,09,44930
good for you and hey i thought your paper on punctuated equilibrium in the devonian era was top notch,6,0920,09,44931
stop going through my stuff,2,0920,09,44932
i just wanted to let you know i've changed my mind,1,0920,09,44933
no you can't friends hooking up is a bad idea,3,0920,09,44934
please what about you and chandler,1,0920,09,44935
that's different i was drunk and stupid,3,0920,09,44936
what about all the guys that you've got the phone numbers from why don't you just kiss one of them,3,0920,09,44937
i could i could but i don't want to i want to kiss joey,1,0920,09,44938
alright i think it's a big mistake but it's your decision,3,0920,09,44939
i'm gonna do it,1,0920,09,44940
and i can't stop you,3,0920,09,44941
no,1,0920,09,44942
hey rach have you seen charlie anywhere,2,0920,09,44943
hey thank you so much for these tickets chandler,6,0920,09,44944
oh well this was a really important experience for me and i wanted to share it with you,4,0920,09,44945
why don't you like me chapter one,0,0920,09,44946
can't believe you guys bought that enjoy your slow death,4,0920,09,44947
robert carlock,0,0921,09,44948
gary halvorson,0,0921,09,44949
it's so weird how did joey end up kissing charlie last night i thought you'd end up kissing charlie,3,0921,09,44950
hey i thought i'd end up kissing charlie too ok but surprise,2,0921,09,44951
i missed most of the party charlie's a girl right,4,0921,09,44952
yes she is this new professor of my department that i did not kiss,2,0921,09,44953
i don't know why joey had to kiss her i mean of all the girls at the party god,1,0921,09,44954
why do you care so much,2,0921,09,44955
yes rachel why do you care so much,3,0921,09,44956
be cause ross is the father of my child you know and i want him to hook up with lots of women i just all i'm saying is i don't think that joey and charlie have anything in common,1,0921,09,44957
oh i don't know they seem to have a shared interest in each other's tonsils,2,0921,09,44958
wow joey and a professor can you imagine if they had kids and if the kids got her intelligence and joey's raw sexual magnetism oh those nerds will get laaaaaid,6,0921,09,44959
all right so ross you're ok with all this i mean,1,0921,09,44960
yeah it's no big deal i mean i just met her and i'm fine with it,2,0921,09,44961
oh god i forgot how hot she was,2,0921,09,44962
i'm gonna get some more coffee,2,0921,09,44963
oh you know what i'll come with you,0,0921,09,44964
so a professor uh,4,0921,09,44965
yeah she is cool and she's so smart her mind is totally acrimonious that's not how she used it,5,0921,09,44966
i feel like i owe you an explanation i don't ordinarily go around kissing guys at parties i'm well i'm kind of embarrassed i really hope you don't think less of me,0,0921,09,44967
uhm no think less of you no i don't think less of you i mean you saw someone you liked and you kissed them i mean those people who like someone and don't kiss them those those people are stupid i hate those people,2,0921,09,44968
you know actually i'm a little surprised to myself i mean joey is so different from the guys i usually date i mean they're all professors and intellectuals and paleontologists mostly you know very cerebral,0,0921,09,44969
yeah i know the type,2,0921,09,44970
hey if you wanna grab a bite before work we'd better get acrimonious no am i getting close opening credits,5,0921,09,44971
hey you guys look what i just got,6,0921,09,44972
oh oh wow i love those where did you get them,1,0921,09,44973
i bought them off ebay they used to belong to the late shania twain,6,0921,09,44974
phoebe shania twain is still alive,1,0921,09,44975
oh it's a gift certificate to this new spa in soho,1,0921,09,44976
oh you can't show phoebe this she hates those corporate massage chains,3,0921,09,44977
ah why now i can't get a massage there are so many things that she disapproves of i can't eat veal i can't wear fur i can't go hunting,1,0921,09,44978
do you wanna go hunting,3,0921,09,44979
well i would like to have the option,1,0921,09,44980
no you can't go there you know how i feel about these big massage places they're putting people like me out of business,6,0921,09,44981
and she wants to go hunting too,3,0921,09,44982
phoebe come on i don't wanna waste it it would be like throwing away a hundred bucks,1,0921,09,44983
ok this is not about the money ok it's about it's about corporate greed destroying our hearts and leaving us the hollow shells,6,0921,09,44984
i don't care about any of that,1,0921,09,44985
well do you care about friendship,6,0921,09,44986
i feel really strongly about this rachel please don't use this gift certificate i'm asking you as a friend,6,0921,09,44987
oh not as a friend phoebe fine i won't use it,1,0921,09,44988
promise,6,0921,09,44989
i promise,1,0921,09,44990
but i am going hunting,1,0921,09,44991
hey honey i missed you today,3,0921,09,44992
yeah what d'you wanna do tonight,3,0921,09,44993
oh well maybe we could,4,0921,09,44994
ok trying to turn me on by making a mess know your audience besides tomorrow we're doing those fertility tests and until then you need to keep your tadpoles in the tank,3,0921,09,44995
we really need to take those tests,4,0921,09,44996
honey we've been trying to have a baby for over a year i think it's a good idea to find out if everything's ok just a few routine tests,3,0921,09,44997
but i don't wanna do it in a cup,4,0921,09,44998
what is the big deal,3,0921,09,44999
it's weird in a doctor's office,4,0921,09,45000
it's not ok to do it in a doctor's office but it is ok to do it in a parked car behind a taco bell,3,0921,09,45001
i cannot believe ross told you that and in my defense it was a wendy's,4,0921,09,45002
look i don't wanna do this test either but i really do think it's a good idea,3,0921,09,45003
yeah ok i'm sure that doctor's office can't be worst than on a class trip to the hershey's factory,4,0921,09,45004
oh yeah rachel talks too,4,0921,09,45005
who says that wine has to cost more than milk,5,0921,09,45006
heeey,5,0921,09,45007
come on in how are ya,5,0921,09,45008
can i offer you a drink,5,0921,09,45009
please i've been crazed all day i had a meeting with the dean and my syllabus for summer school is due and i'm writing the foreword for a friend's book,0,0921,09,45010
uh oh i hade a pretty hectic day at work too today i had to open a door and go ohhhh,5,0921,09,45011
so i am just so excited to be here and i can't wait to start exploring the city,0,0921,09,45012
hey if you need a tour guide,5,0921,09,45013
oh you mean it that would be so fun,0,0921,09,45014
yeah definitely definitely ok what do you wanna see first,5,0921,09,45015
oh well we can go see the chronos quartet at the avery fisher hall,0,0921,09,45016
and there is a collection of walt whitman letters on display at the public library,0,0921,09,45017
and first i have to see the met,0,0921,09,45018
ok let me stop you right there the mets suck ok you wanna see the yankees,5,0921,09,45019
